Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
145554.0,-0.34293986390469,0.618327298074639,-0.069403745110156,1.00491472906167,0.935459615149471,-0.111354388357726,0.824381661673509,-0.357334554495195,0.607858896062813,0.591526667942786,-1.6861523546975,-1.15477676484152,-2.05754709095055,0.145938382551897,-0.289402523562436,-1.07291763974789,0.0508130200553128,0.178321779514909,0.750413915904891,-0.302929487014223,0.299033351865722,1.17366627834426,0.0060927396203804,0.589449350119614,-0.832914508823085,-0.494420101073851,-0.417080159837423,0.139849155280402,1.0,0
22394.0,1.03985264695612,-0.164645211878871,1.40117319149007,1.51418030185942,-0.940842546672892,0.417267557135539,-0.963207037703854,0.385492408544033,2.06665222045573,-0.265796109833733,1.94932287170338,-2.54358078222024,-0.676573834198982,1.8654508167616,-0.367440769811873,0.207912716287049,0.542811848925999,0.736533604200664,-0.823283055695636,-0.320745289541326,0.0483576302427528,0.416121412289413,-0.0194790972189971,0.130473535246944,0.270760927683803,-0.275645473941578,0.0364106639782156,0.0156944007843484,20.0,0
142670.0,1.83662155708024,-0.340091999719049,-1.88691519187383,0.378770598546855,0.0600633263700151,-0.798172707881365,0.0363287396108193,-0.0569064269083032,1.0051068713205,-0.721163881049778,0.653496919988403,0.0509311737733757,-1.6531404414425,-1.10013927609906,-0.61428995565755,0.41492257479542,0.889475493404262,0.897602750635086,0.521049709765854,-0.0791969935623117,-0.193192924663315,-0.589950925253994,0.0656688438566545,-0.570941288218027,-0.124608432077891,-0.0880541592074159,-0.0352839412532652,-0.0203551500694169,96.0,0
58855.0,1.18228390149257,1.30955842175981,-1.46390088646985,1.66787675143412,0.922255350226301,-1.53281097926383,0.749685650596562,-0.306112104514152,-0.571566768096841,-1.61395500353942,1.44572385831923,0.058707883247313,0.436337579435702,-3.46022981296084,1.227502581701,0.61738778396481,3.06728342478473,0.697753629205785,-1.32359498116555,-0.0373766225307969,-0.153933295109506,-0.277305458380225,-0.146293572779385,0.0931239205289921,0.76327812103358,-0.28692043174093,0.0611565140935184,0.098242577442513,0.89,0
150241.0,-0.612343735692746,1.51551683882854,-0.205980628337787,-0.709301921217498,0.793800255681919,-0.947734359722266,1.39965913958988,-0.624229257406744,0.939008627429436,1.34619470670968,-0.245517829281136,0.112784532744377,0.295841217776967,-0.339724207337662,0.596491171519796,-0.848895534716352,-0.577017977338049,-0.176144294635549,-0.271721524696989,0.674545762145014,0.175972000530842,1.37184993102659,-0.0807936057968842,1.12046332630519,-0.667002021001485,-0.313269365819722,0.60379324736774,0.131712634449294,1.8,0
105264.0,-1.7416219154106,2.53930095674926,-1.30449069308104,-0.652360991745139,0.485978624074489,-0.89666986939896,0.609037984191414,0.211527683302074,2.15983245946591,0.585359180224769,0.469224145799281,-1.78521749862672,2.95042563223062,-0.0378565451821868,-1.02919506916994,0.213769056323225,1.09285110455977,-0.162680941137167,-0.609642338911172,0.711793089258267,-0.692491615679967,-1.02645476220939,0.187602884654313,0.509396051533303,-0.092050315615761,0.047621370541814,0.270914414290064,-0.122341386392574,10.76,0
41938.0,1.21552188671328,0.409530183689944,0.0302473457056008,1.91638630642433,0.796389656697961,1.2255035741583,-0.141345786591538,0.337517897064485,-0.76655178735894,0.819577879949551,-0.238000315806927,-0.245944649143741,-0.514674600846038,0.559771098183567,0.320719606869616,1.21831860935225,-1.20539551777576,0.231421937295847,-0.335322557656439,-0.161277583566526,-0.290660286201708,-0.950419877029755,-0.0444524599504423,-1.79027681346859,0.349164912767201,-0.143938428923384,-0.0016829550537766,-0.0036926075645737,5.49,0
154558.0,1.63030934855047,-0.624975601261104,-0.512812527873887,1.24994793532334,-0.367247967706118,0.261266946077505,-0.347064671772141,0.188821743393817,0.644255150270583,0.266087367713749,0.769116414734611,0.814903928493471,-0.5187788856765,0.35434803360505,-0.120566208929019,0.539436723156448,-0.819908762068063,0.308950503886082,-0.242775942194839,0.0357561267285974,-0.0810996525424988,-0.537958457109109,0.300885541588951,0.615711435405334,-0.485979165228855,-1.04464766110896,0.0170351404677211,-0.0043618738267739,151.05,0
45867.0,-0.908778839831597,1.32523842748073,1.17644534910741,-0.0908509976766412,-0.0859745087271577,-0.84925012136817,0.546341417072032,0.097315975990508,-0.234802031043816,0.288746856511045,1.66628180585371,0.542402267423093,-0.293698350766866,-0.302559514128439,0.246972331903653,0.494701871005356,-0.170049430897003,0.293585745684912,0.0659854618314478,0.347732685153183,-0.26609281603283,-0.610891651837335,0.0241454684843193,0.46991940459854,-0.122505909721364,0.0524189332458719,0.449975744657218,0.231214834521936,7.98,0
66855.0,-2.85210348359895,-0.340818804158076,2.50018163089191,3.33972207119446,-0.661159972798906,0.454196915335672,-1.13946430550757,-2.61423148833138,-0.470887007778928,0.851574064141577,-0.441524823427725,-0.989485909456653,-1.18974302750269,0.0807600000419371,2.16792991430928,0.767205909033153,-0.133441506216928,0.873430180920171,0.260532112100507,0.289088580655288,-1.39198356893907,1.31397537418745,0.743875073737953,0.719592358486282,0.122699180370158,0.429257730662807,0.803744706742037,-0.223154543862669,191.69,0
68886.0,-0.918862991768158,0.0943643161216777,0.571972940328629,-1.90715250355484,-0.0019777636633359,-0.519067708634489,0.244046939727954,0.290949301874963,-1.50332178586641,0.275280783956236,0.786742483042153,-1.21229722471206,-2.17552862040409,0.688696614470115,-0.417363760786888,1.14811758756741,0.213125148831246,-1.38276680435558,0.294139878280069,-0.143848738458599,0.0124823627227949,-0.306641401584076,-0.0378114176287548,-0.380891650330896,-0.355420097046433,-0.657808667483227,-0.329916756737538,-0.199058887273304,36.74,0
84993.0,1.18218285797283,1.29957590597228,-1.46676588753535,1.66921572788703,0.909957966613687,-1.53608935528963,0.740337037633418,-0.298283847982639,-0.550702773065243,-1.60990789013012,1.42222506015234,-0.0145759538262275,0.298544167473291,-3.43280721526505,1.24262088129765,0.623851392984564,3.07515754550751,0.714659225116208,-1.32266465667074,-0.0462051174712529,-0.155517585157793,-0.288590423970298,-0.144639644833632,0.0893512563174199,0.758615806274355,-0.286458676243061,0.0602557249469829,0.0979466415279029,0.89,0
52221.0,1.34245267277699,-0.772950394573375,0.603266448210743,-0.634750725199908,-1.31299187146142,-0.497502312249309,-0.871952413255484,-0.0445145355059185,-0.38574835873739,0.661030746314151,-1.1275237443904,-0.682686630926305,-0.141232182645918,-0.0636435074923627,1.28119521121334,-0.778677660724949,-0.332758825133177,1.55246461655635,-0.807464046021588,-0.42808747733056,-0.265187984747362,-0.34383743917857,-0.0335599630732203,-0.0917675386731663,0.158568561841731,1.13881143858054,-0.0401249388582738,0.015216215257657,36.95,0
143995.0,1.6601375495971,-1.0006316303432,-1.28407479714461,0.740658752964403,-0.258006807079847,-0.0464050606629244,0.0393140533969861,-0.0318883261251296,1.64220418753112,-0.385346902883833,-1.84272550925709,0.0898675363694272,-1.34974040036329,-0.0093369162582948,-1.31909236483995,-0.825127276314448,0.221909829789043,-0.638200041081951,0.755051098508505,0.0664778940533439,-0.274753000213636,-0.888986975692126,0.0854356795746627,0.445634190722724,-0.0430732255736975,-0.534738807313402,-0.032277373071118,-0.0158346685092603,195.26,0
78393.0,0.601055080858147,-1.13764258459153,1.53030812061092,1.94619803710539,-1.42172405672616,1.04359193800761,-0.799136590897688,0.401263210698442,1.6844880649002,-0.538381601585184,-1.24988298237821,0.847571032873809,-0.240183607125942,-0.998417137179678,-1.31193031847324,-0.780797846041415,0.604456166842013,-0.616693582492792,-0.256121768881066,0.264863655369166,0.0985086468458411,0.302365853079685,-0.269290897028109,0.126234643504237,0.397568930362554,-0.219252932475862,0.0815943653617768,0.0753526195384962,239.67,0
64893.0,-1.0325445395271,1.93390570162678,-3.73301165724517,1.414886420516,1.00853756917912,-0.583919456463483,-0.313770650791758,1.30752636764162,-0.770345565911123,-1.33084872413184,1.06025777018937,0.298832368769069,0.40133162146465,-2.58522148861853,0.664003927321095,1.51415590334106,2.82141320853923,2.07259508666741,0.0190685692111768,-0.196194847084594,-0.0920681236723387,-0.220647886800677,0.290822790505862,-1.6780999810865,-0.213510761174708,-0.294983965614175,0.0211055314585571,-0.389448064057004,0.89,0
79289.0,-0.885529234783413,0.49860078523498,1.44329711279007,-1.61203833517965,-0.753058144402291,0.185600734442331,-0.442915559988645,0.642905593289546,1.54035416975863,-0.920025565664829,0.693745583226601,0.205759245280741,-1.95751624551477,0.310221012721798,0.849693025717934,-0.442640036134073,-0.0672891000459408,0.716603395211648,0.734475941655661,-0.122908075497272,0.0763366278485741,0.385645813909782,-0.169777995509664,-0.346159194011216,-0.0269100675154604,-0.722966174001049,-0.198896900711772,-0.210918911411262,1.0,0
155091.0,1.86211835310693,-0.594369936478359,-0.629387235163886,0.0519131048662726,0.106447337697763,1.3411412406125,-0.898608844816009,0.596611696446398,1.26251589485373,-0.0845318326114614,0.721143981653594,0.525561419489614,-1.30106999877907,0.477424594614436,0.910963802372261,-0.235504664009081,-0.118264537207027,-0.670176350090116,-0.60536019395114,-0.383885273664957,-0.10651270115301,-0.140845875789667,0.384900149855343,-1.71377499842302,-0.634132990599362,-0.505292493286362,0.0718586001362486,-0.0613485420876019,4.6,0
96142.0,2.07474487548188,-0.206463901015851,-1.19134207092726,0.352686432183881,0.0869260358414997,-0.48100247836128,-0.174423451488144,-0.228841587791484,2.52819729885038,-0.557320406278333,-0.418134988992221,-2.4105567150898,0.957576013252093,1.58057614239666,-1.05059526969011,-0.567198857641561,0.623893030737163,0.0093223883131765,0.163153104333435,-0.292863571474939,-0.0973697599787621,0.231895479812149,0.0643100743074224,0.559593153039349,0.202406967072243,0.134445508845343,-0.0622047277076037,-0.0651405446438307,4.9,0
170303.0,-0.782160548514006,1.15332350966019,-1.08811597063081,-1.37054612621824,1.18740541141117,-1.11439939563574,1.6789436398057,-0.377214486294777,0.340481141093609,0.876000145466109,0.651501794290425,-0.524231160436224,-2.24986535794492,0.856489025109552,-0.538011294188535,-0.490923060098152,-0.691994942708093,0.2896302544531,0.0843531510708559,0.254921330856705,0.110413097991377,0.790488909161489,-0.198628475609144,0.758970695649317,-0.251614153522119,0.0253965772434285,0.525758914796607,0.290738608017205,35.44,0
61527.0,-0.398158957856961,0.837253047625163,1.20034669615509,-0.323592825908376,0.218075381494593,-0.145238634306637,0.455219835154507,0.242089862018583,-0.309060029121398,-0.085746182649856,0.23397774509545,-0.650392604603543,-1.82004897515134,0.669456848725161,0.417668206177568,0.725599043693727,-0.835264881290456,0.64710793883934,0.627899843694041,0.0118027833664306,-0.25276943050159,-0.790923096601301,-0.114172297968896,-0.568531102509206,-0.178600182956108,0.111451421540087,0.247987101800563,0.0982989084183858,2.69,0
135020.0,0.310506064174265,-0.0312597910395214,-1.21249234853459,-0.637341246757441,0.420581332438741,-1.21849012100279,2.14760312875815,-0.952437539786332,-1.97789777089056,0.774471797737701,-0.929905170461002,-0.287616369756057,0.796676810601012,0.365564354762674,-0.329688110724788,-2.89361312006806,0.347400202501294,0.763051810316402,0.13333397819367,0.0221696281691436,0.151264634049363,1.01509560998275,0.211450514956535,0.0739382092293861,-0.735564225753668,0.937895406698856,-0.0218968086724939,0.0355652927170062,184.98,0
57543.0,-0.307159669675285,1.11672532119699,1.38458337083648,0.343112718164054,0.234895145596466,-0.628501660234224,0.691333199202498,-0.109601481097659,-0.692805371080245,-0.586843074657508,-0.472844344832234,-0.16762412927881,0.424165939016155,-0.384508916209653,1.25885767112287,0.197794085189219,0.125416462008015,0.0624453387532935,0.779990900494938,0.098398612339713,-0.212334785041677,-0.614726883732899,-0.0948948389450242,-0.0047354539601448,-0.329958131267948,0.172789240248726,0.0921486176270054,0.13091553925721,1.98,0
129095.0,-1.83693980524096,-1.64676405421121,-3.38116824152195,0.473353567439937,0.0742428680588724,-0.4467506984682,3.7919065488031,-1.35104516710281,0.0951859632710584,-0.0844995591396119,-1.54230486820434,-0.540534807018906,-0.27207903913702,0.712541142762088,0.234979844917,-0.907666065803548,-0.391051374531861,-0.0347191590047466,1.08428646665042,-1.58614369731197,0.0106634770821352,1.78668137304358,-0.151178223750849,-0.582097763853728,-0.956061535679488,-0.334368991860647,0.715600326403013,0.370449747000955,720.8,1
121346.0,2.11540454877537,-0.0170469233837598,-1.81727206606576,-0.123633401114511,0.869944163630096,0.0559515445828759,0.104436064453232,-0.145155727843001,0.255304969357054,0.13938597426093,0.221648260299239,1.22881205323789,1.40774597640773,0.334699299058043,0.0653063823589472,0.302275524615422,-1.25670112058943,0.713061665150704,0.444736681571837,-0.0914691546188376,0.248021024598118,0.875505131431672,-0.123921536361325,-0.280416516414436,0.427364211184284,-0.0926687071337007,-0.01841497737506,-0.0690631064154242,1.0,0
129075.0,-3.22113463078656,-1.71135450706643,1.73667877111883,-0.513908544866236,0.710397764273509,0.15894159169073,-1.05236352156747,0.835172288660316,0.45445849050336,-0.732257655930417,-0.0529468916311804,0.201994727584842,-0.179304601820594,-0.176262458635399,0.23964595934676,1.43009457928192,-1.09940922974281,1.30659902447296,0.227578543007575,-0.822968962280356,0.0055453915915456,0.737089076483564,1.19955492612797,0.225456707950078,0.71364380572421,0.792775590334065,-0.0155236984530995,-0.148350556752045,20.25,0
124752.0,2.09787352689658,-1.97791753487218,-0.742285452272185,-1.49719030315473,-1.68947560596737,-0.280554076915006,-1.47416652069742,-0.0596514442135641,-0.605588493235296,1.52881151797328,-1.94453515158266,-1.59720773352829,-0.341714597442915,-0.542079494948714,0.286491637807525,-0.0024619349423138,0.135804409843882,0.799559092169584,-0.17688362571638,-0.244775721838389,0.107577741040206,0.5941925314433,-0.0313256995103644,-0.723306848054645,-0.180528852185753,0.0762570717980223,0.0157872266517755,-0.0322196889296928,126.47,0
15901.0,1.27074564623826,-1.11710729340989,1.38259203697073,0.0168993882395993,-1.5854445215317,0.764722745187091,-1.5523444432356,0.207390001085047,2.14327313699266,-0.134776050245625,-1.37400494145034,-2.42291319116696,1.68060842180764,0.161088671015724,-2.34547993300295,-1.77127185541092,1.21092564006856,1.26992606793715,0.0092727470137559,-0.475549127693964,-0.73809064473027,-1.00097796638771,-0.0416383420311643,-0.442601297464025,0.214442355884475,1.08483665044935,-0.0090350957406493,0.0113376085961021,40.0,0
55436.0,-6.09859720793423,-8.20241736348258,1.30903564287121,-0.180746853186734,3.27214327536067,-3.71956204927588,-4.40674770473936,1.06870301710337,-1.56050377823468,0.606828604179645,0.0127279283735635,0.365046466442485,0.0275077658342726,-0.143630205389353,-2.41027404644337,-0.568698490702694,0.943111323076255,0.563517970106761,-0.193072407863801,1.72890226986033,0.56253279958845,-0.611782748643937,-0.145207658646556,0.381337264578821,0.155415796923072,-0.341998953103795,0.102708616499374,-1.11729205213504,60.43,0
40968.0,1.16469894020143,0.616865505837918,0.676838973773165,2.27594111988949,0.077312834862968,-0.0002869916811761,0.0720773907374952,0.0201972114527717,-1.10204348131791,0.815098480733134,1.06607489141725,0.984319654207587,0.866709352717762,0.295004594166616,-0.209194805541489,1.02757323931866,-1.0673238059829,0.0269914129451874,-0.514489683711399,-0.0747461720782174,-0.208916166725087,-0.675699369390121,0.0818674491366437,-0.0198272788328892,0.290546566647176,-0.266260723862213,-0.0056082579467969,0.0172029481722771,3.83,0
106920.0,2.02177234430811,-0.111065616172096,-0.530071896577956,1.26075122050374,0.0132514598902289,0.363479502724436,-0.732079570055364,0.0835685720230038,2.39303281401239,-0.125404499450243,-0.768165491604085,-3.10127396142192,0.794683084386222,1.60360035829758,0.301825990012829,0.656205971216492,-0.218684831497521,0.929566271399786,-0.750446917357195,-0.327729841062457,0.0119455436293749,0.369791656105916,0.122999123642444,-0.0835525698889856,-0.0495520305047112,-0.583352007015961,0.0213297236707601,-0.0400990771704314,1.0,0
70628.0,1.21938839407365,0.560329817358852,-0.475506109363209,0.81243072870566,0.0065516996392444,-1.26711642144299,0.264262563603927,-0.144056960757954,-0.334000148189284,-0.523344333297969,1.95465109583027,0.237870180717063,-0.914156053163396,-0.947930659390753,0.330212177900071,0.720789482257709,0.900503777112942,0.781339091053898,-0.148739534854474,-0.110975337446531,-0.0969401931859572,-0.293571292038025,-0.0621731204491768,0.404417412360524,0.489581443892,0.34118174779134,-0.0388464491233012,0.0332486780280556,0.76,0
33762.0,-1.74241999993026,0.943360539609097,2.50968035855408,0.81455572948422,-1.91226961959364,1.59526674280247,-1.96751929745304,-1.37672636981566,-0.420539828069511,0.46950785470772,-0.141360979086801,1.23381619750149,0.183784753566957,-0.707153170398339,-2.20800023309896,-2.25298923605656,1.1123643105267,1.84179408883977,0.875548361042792,-0.825396289363088,1.88951585860464,-0.983810391378117,0.101219248214205,0.291324290956649,0.34188962690449,-0.0740548304739025,0.440587391316038,0.093036781282379,20.0,0
34184.0,-0.812299610957997,-0.707822486591538,2.8565789463561,-0.746527618384957,-1.0304705535757,0.51864177986564,0.350903773800687,-0.521868894341684,-0.308500057590887,0.989376425229206,1.06774757828046,-0.436616898087947,-0.461713948896175,-1.41629364363542,-0.951528693107415,0.369634252863059,0.415534449360939,-0.83984955530299,2.13025144162006,0.277869176915944,-0.0751333269656263,0.472592830061753,-0.371081880660746,0.373320440300212,0.0803494718259294,-0.230094828924216,-0.561571018721375,-0.571782500829398,147.72,0
126345.0,1.99279811330502,-1.91076721774647,-0.832907300258028,-1.53203351773701,-1.51601196005275,-0.283228378458729,-1.20670587809133,-0.047606362106538,-1.24595222772336,1.66208762953939,0.389262792615669,-0.299696916162959,0.181590892116855,-0.27895916082069,-0.65608152668333,-0.179497019243511,0.149581062262184,0.579914517564016,0.0801867571647941,-0.170764461031254,-0.0305776448725904,0.106542423095785,0.100340296487509,-0.415876151069641,-0.342730262044055,-0.18341871033724,-0.0011187190086013,-0.035955122676394,148.0,0
170645.0,-0.996073998745374,1.50853272119688,0.544280759568671,-0.264681484168888,0.711091101441243,-0.94507812933563,1.10626167417145,-0.0493091689678439,-0.519199314047285,-1.38817590263576,-0.463697139049397,0.130455077040178,0.375218587245948,-0.982190145153653,0.327406569323699,-0.220232910621317,0.896508440469297,-0.0261830868177333,0.467829287153021,-0.0297733830104811,-0.306063828298257,-0.798883134113445,-0.384846973407591,-0.196253216833374,0.603431847322127,-0.411444903121515,-0.356630484172831,-0.226909116102663,9.99,0
85546.0,-1.24824712987766,0.892585326140612,1.38376566403048,-1.38227857809059,-0.300814495085986,-0.859476479425978,0.278870169283576,0.330430300377407,-0.0501210173619992,-0.248205913465008,1.1309713052613,0.582086112615156,-0.331184706170739,0.246294760887158,-0.142837671361223,0.836621701245739,-0.852125948736569,0.176445501786221,-0.423975356001938,0.112040498329033,-0.0759935547417993,-0.121415317514549,-0.107899737362109,0.357427803703948,-0.34632660463761,0.680312101744548,0.0982013604433265,-0.102490694553782,9.22,0
117204.0,-4.31450200257353,-3.29746137060435,-2.69254812287066,-0.179487993025936,-8.85309094530738,7.44913621295914,10.9693948590092,-1.61616187890741,0.0841633389805507,-3.04462548411419,-0.0822262355810849,-0.448320510391134,-0.0809286744998841,-0.437542377148761,0.984220082354227,0.23813914638188,-0.102440903764427,-1.71977609872583,-1.42930365766147,-1.86919373348408,-1.12730488454902,-0.730707691765401,0.282385464391629,-0.120390786743001,0.492192069500472,-0.884627830633001,1.65740225784739,-0.54726708057082,2669.14,0
75665.0,1.38440986028039,-0.16016398182595,-0.749915907095703,-0.686859444457653,0.0665175707195835,-0.685320103126779,0.0092823257219482,-0.314599654165326,-1.32661623836157,0.197778962994708,0.0190164313901164,-0.110617336499136,1.62242658195738,-1.17001710695942,0.653979132076309,0.845219597781781,1.13238904100082,-1.56297601377206,0.288840331153414,0.22545002267859,0.21025545385561,0.616076817338177,-0.280349250703649,-0.441023291083273,0.853707744518365,0.0160477949475532,0.0067840765759646,0.0219169888600729,39.0,0
7083.0,-0.66122536885907,1.36829374528267,1.34225890939214,2.54771239495233,0.222886435047094,-0.010404322182902,0.0908777244140952,0.463687111070279,-0.183663884092107,-0.160018199940774,0.341552778279146,-2.82785959530757,1.32604098524323,2.11139149428205,0.112475338099543,0.158212288150513,0.842982646186024,-0.309178952163912,-0.714911567572954,-0.166013324994574,-0.166475152464398,-0.489700869464397,0.115001119564453,-0.0291905843262115,-0.413956822667761,-0.163274495378096,-0.0815834270618738,-0.0450979981225586,11.98,0
165608.0,-0.355666537199721,0.72396014746281,1.65913950412584,-0.493565374940209,-0.038462962165514,-0.48194198197594,0.432212805249058,0.0222014040037961,0.336977075001511,-0.952348987535554,-1.05351408649831,-0.153175040742604,-0.257051210690419,0.0650609495573667,1.0251850925108,0.0435599522209004,-0.55925604877109,0.318885288308678,0.355073071910613,-0.086352887587627,-0.0686161978817477,-0.150998906084343,-0.136617680724707,-0.167634611719649,-0.259811454465519,-0.824802938229075,0.18216378035434,0.149971490990898,1.0,0
110160.0,-0.819989003672306,0.980445841741093,2.08300402213282,-0.403272326472282,0.172924077449802,0.293817771170137,0.38168348772213,-0.052677133220527,1.69257272384327,-0.535937004762915,1.50393181662056,-2.58407614774024,0.594465106811368,1.52756608114957,0.11205071536412,-0.0022217718373429,0.0005230310119819,1.16076154025241,0.889263967365768,0.105185883771827,-0.309027135808244,-0.474892227515422,-0.32839358625634,-0.602733462325655,0.277455658698612,-0.721721853729942,-0.111304549726806,-0.110097134814728,7.3,0
136989.0,2.25907634626771,-1.52012299063781,-1.04350455834174,-1.6189871352024,-1.33269035274673,-0.636643288257487,-1.19670455501629,-0.0496162514071778,-1.20530144734313,1.79908945958888,0.11154991645719,-1.13968877620863,-1.40844031257219,0.145717206475849,-0.705046818513292,-0.258957294438545,0.261793273270065,0.662393447514862,0.285432366427751,-0.519895574279893,-0.152380586020294,-0.0503121091740185,0.190321847980507,-0.400813565500834,-0.219379112226819,-0.155643920540386,-0.0087904173699765,-0.0667996764986822,25.0,0
34089.0,-0.542576411705015,0.573658596996768,1.64303957134991,-1.39106600388057,0.214007707451775,-0.815523252096829,0.742881099475894,-0.206286935357779,0.235717667839534,-0.50006481052771,-0.915332398012047,-0.525266281875704,-0.376032925674704,-0.198323030688053,0.625068467445423,0.681034807613039,-0.932696775433814,-0.154983017321109,-0.492088642674283,0.1232280943385,-0.162310420061787,-0.293531479024936,-0.142845671330324,-0.0934812676023527,-0.312512987929516,0.722866582132989,0.0867434449735224,-0.0526215341258016,7.68,0
